date;channel_group;channel_name;value;type_id
2021-09-30T20:38:27;zirkulation;warmwasser;45.1;1
2021-09-30T20:38:45;innentemperatur;heizraum;22.32;1
2021-09-30T20:38:45;innenfeuchtigkeit;heizraum;35.05;2
2021-09-30T20:38:45;co2konzentration;heizraum;526.0;3
2021-09-30T20:38:54;innentemperatur;heizraum2;22.49;1
2021-09-30T20:38:54;innenfeuchtigkeit;heizraum2;38.52;2
2021-09-30T20:38:54;luftqualitaet;heizraum;94.0;4
2021-09-30T20:38:54;luftdruck;heizraum;1023.58;5
2021-09-30T20:39:34;gaszaehler;heizraum;-1.0;6
2021-09-30T20:40:06;aussentemperatur;nord;11.7;1
2021-09-30T20:40:06;aussenfeuchtigkeit;nord;64.0;2
2021-09-30T20:40:06;innentemperatur;kueche;21.6;1
2021-09-30T20:40:06;innenfeuchtigkeit;kueche;54.0;2
2021-09-30T20:40:16;speicher;mitte;55.9;1
2021-09-30T20:40:17;zirkulation;eg;42.2;1
2021-09-30T20:40:19;heizung;vl;21.9;1
2021-09-30T20:40:20;zirkulation;kueche;42.9;1
2021-09-30T20:40:21;heizung;rl;20.0;1
2021-09-30T20:40:22;speicher;unten;27.2;1
2021-09-30T20:40:23;speicher;oben;55.9;1
2021-09-30T20:40:24;heizung;ladung-rl;20.0;1
2021-09-30T20:40:25;zirkulation;og;43.1;1
2021-09-30T20:40:26;kollektor;vl;35.9;1
2021-09-30T20:40:27;zirkulation;warmwasser;44.1;1
2021-09-30T20:40:46;innentemperatur;heizraum;22.31;1
2021-09-30T20:40:46;innenfeuchtigkeit;heizraum;35.19;2
2021-09-30T20:40:46;co2konzentration;heizraum;523.0;3
2021-09-30T20:40:54;innentemperatur;heizraum2;22.48;1
2021-09-30T20:40:54;innenfeuchtigkeit;heizraum2;38.58;2
2021-09-30T20:40:54;luftqualitaet;heizraum;93.0;4
2021-09-30T20:40:54;luftdruck;heizraum;1023.59;5
2021-09-30T20:41:33;gaszaehler;heizraum;-1.0;6
2021-09-30T20:42:05;aussentemperatur;nord;11.7;1
2021-09-30T20:42:05;aussenfeuchtigkeit;nord;64.0;2
2021-09-30T20:42:05;innentemperatur;kueche;21.6;1
2021-09-30T20:42:05;innenfeuchtigkeit;kueche;54.0;2
2021-09-30T20:42:16;speicher;mitte;55.9;1
2021-09-30T20:42:17;zirkulation;eg;41.9;1
2021-09-30T20:42:19;heizung;vl;21.9;1
2021-09-30T20:42:20;zirkulation;kueche;41.9;1
2021-09-30T20:42:21;heizung;rl;20.0;1
2021-09-30T20:42:22;speicher;unten;27.2;1
2021-09-30T20:42:23;speicher;oben;56.0;1
2021-09-30T20:42:24;heizung;ladung-rl;20.0;1
2021-09-30T20:42:25;zirkulation;og;42.1;1
2021-09-30T20:42:26;kollektor;vl;35.8;1
2021-09-30T20:42:27;zirkulation;warmwasser;43.2;1
2021-09-30T20:42:45;innentemperatur;heizraum;22.3;1
2021-09-30T20:42:45;innenfeuchtigkeit;heizraum;35.24;2
2021-09-30T20:42:45;co2konzentration;heizraum;518.0;3
2021-09-30T20:42:54;innentemperatur;heizraum2;22.49;1
2021-09-30T20:42:54;innenfeuchtigkeit;heizraum2;38.64;2
2021-09-30T20:42:54;luftqualitaet;heizraum;94.0;4
2021-09-30T20:42:54;luftdruck;heizraum;1023.61;5
2021-09-30T20:43:36;gaszaehler;heizraum;1496.0;6
2021-09-30T20:44:04;aussentemperatur;nord;11.7;1
2021-09-30T20:44:04;aussenfeuchtigkeit;nord;64.0;2
2021-09-30T20:44:04;innentemperatur;kueche;21.6;1
2021-09-30T20:44:04;innenfeuchtigkeit;kueche;54.0;2
2021-09-30T20:44:14;speicher;mitte;55.9;1
2021-09-30T20:44:15;zirkulation;eg;41.2;1
2021-09-30T20:44:17;heizung;vl;21.9;1
2021-09-30T20:44:18;zirkulation;kueche;41.8;1
2021-09-30T20:44:19;heizung;rl;20.0;1
2021-09-30T20:44:20;speicher;unten;26.8;1
2021-09-30T20:44:21;speicher;oben;56.0;1
2021-09-30T20:44:22;heizung;ladung-rl;19.9;1
2021-09-30T20:44:23;zirkulation;og;42.0;1
2021-09-30T20:44:24;kollektor;vl;35.8;1
2021-09-30T20:44:25;zirkulation;warmwasser;42.9;1
2021-09-30T20:44:43;innentemperatur;heizraum;22.27;1
2021-09-30T20:44:43;innenfeuchtigkeit;heizraum;35.29;2
2021-09-30T20:44:43;co2konzentration;heizraum;523.0;3
2021-09-30T20:44:50;innentemperatur;heizraum2;22.44;1
2021-09-30T20:44:50;innenfeuchtigkeit;heizraum2;38.72;2
2021-09-30T20:44:50;luftqualitaet;heizraum;96.0;4
2021-09-30T20:44:50;luftdruck;heizraum;1023.62;5
2021-09-30T20:45:30;gaszaehler;heizraum;1496.0;6
2021-09-30T20:46:05;aussentemperatur;nord;11.7;1
2021-09-30T20:46:05;aussenfeuchtigkeit;nord;64.0;2
2021-09-30T20:46:05;innentemperatur;kueche;21.6;1
2021-09-30T20:46:05;innenfeuchtigkeit;kueche;54.0;2
2021-09-30T20:46:15;speicher;mitte;55.9;1
2021-09-30T20:46:16;zirkulation;eg;40.0;1
2021-09-30T20:46:17;heizung;vl;21.8;1
2021-09-30T20:46:18;zirkulation;kueche;40.8;1
2021-09-30T20:46:19;heizung;rl;19.9;1
2021-09-30T20:46:20;speicher;unten;26.8;1
2021-09-30T20:46:21;speicher;oben;56.0;1
2021-09-30T20:46:22;heizung;ladung-rl;19.9;1
2021-09-30T20:46:23;zirkulation;og;41.0;1
2021-09-30T20:46:24;kollektor;vl;35.8;1
2021-09-30T20:46:26;zirkulation;warmwasser;42.1;1
2021-09-30T20:46:43;innentemperatur;heizraum;22.28;1
2021-09-30T20:46:43;innenfeuchtigkeit;heizraum;35.38;2
2021-09-30T20:46:43;co2konzentration;heizraum;521.0;3
2021-09-30T20:46:50;innentemperatur;heizraum2;22.39;1
2021-09-30T20:46:50;innenfeuchtigkeit;heizraum2;38.89;2
2021-09-30T20:46:50;luftqualitaet;heizraum;97.0;4
2021-09-30T20:46:50;luftdruck;heizraum;1023.62;5
2021-09-30T20:47:30;gaszaehler;heizraum;1496.0;6
2021-09-30T20:48:05;aussentemperatur;nord;11.7;1
2021-09-30T20:48:05;aussenfeuchtigkeit;nord;64.0;2
2021-09-30T20:48:05;innentemperatur;kueche;21.6;1
2021-09-30T20:48:05;innenfeuchtigkeit;kueche;54.0;2
2021-09-30T20:48:15;speicher;mitte;55.9;1
2021-09-30T20:48:16;zirkulation;eg;39.8;1
2021-09-30T20:48:17;heizung;vl;21.8;1
2021-09-30T20:48:18;zirkulation;kueche;40.8;1
2021-09-30T20:48:19;heizung;rl;20.0;1
2021-09-30T20:48:20;speicher;unten;26.9;1
2021-09-30T20:48:21;speicher;oben;55.9;1
2021-09-30T20:48:22;heizung;ladung-rl;19.9;1
2021-09-30T20:48:23;zirkulation;og;41.0;1
2021-09-30T20:48:24;kollektor;vl;35.8;1
2021-09-30T20:48:25;zirkulation;warmwasser;40.9;1
2021-09-30T20:48:48;innentemperatur;heizraum;22.28;1
2021-09-30T20:48:48;innenfeuchtigkeit;heizraum;35.47;2
2021-09-30T20:48:48;co2konzentration;heizraum;517.0;3
2021-09-30T20:48:55;innentemperatur;heizraum2;22.34;1
2021-09-30T20:48:55;innenfeuchtigkeit;heizraum2;39.0;2
2021-09-30T20:48:55;luftqualitaet;heizraum;96.0;4
2021-09-30T20:48:55;luftdruck;heizraum;1023.62;5
2021-09-30T20:49:34;gaszaehler;heizraum;967.0;6
2021-09-30T20:50:04;aussentemperatur;nord;11.7;1
2021-09-30T20:50:04;aussenfeuchtigkeit;nord;64.0;2
2021-09-30T20:50:04;innentemperatur;kueche;21.6;1
2021-09-30T20:50:04;innenfeuchtigkeit;kueche;54.0;2
2021-09-30T20:50:14;speicher;mitte;55.9;1
2021-09-30T20:50:15;zirkulation;eg;39.2;1
2021-09-30T20:50:16;heizung;vl;21.8;1
2021-09-30T20:50:17;zirkulation;kueche;39.8;1
2021-09-30T20:50:19;heizung;rl;19.9;1
2021-09-30T20:50:20;speicher;unten;26.9;1
2021-09-30T20:50:21;speicher;oben;55.9;1
2021-09-30T20:50:22;heizung;ladung-rl;19.9;1
2021-09-30T20:50:23;zirkulation;og;40.0;1
2021-09-30T20:50:24;kollektor;vl;35.8;1
2021-09-30T20:50:25;zirkulation;warmwasser;40.2;1
2021-09-30T20:50:42;innentemperatur;heizraum;22.24;1
2021-09-30T20:50:42;innenfeuchtigkeit;heizraum;35.43;2
2021-09-30T20:50:42;co2konzentration;heizraum;520.0;3
2021-09-30T20:50:50;innentemperatur;heizraum2;22.31;1
2021-09-30T20:50:50;innenfeuchtigkeit;heizraum2;39.08;2
2021-09-30T20:50:50;luftqualitaet;heizraum;94.0;4
2021-09-30T20:50:50;luftdruck;heizraum;1023.62;5
2021-09-30T20:51:30;gaszaehler;heizraum;1496.0;6
2021-09-30T20:52:04;aussentemperatur;nord;11.7;1
2021-09-30T20:52:04;aussenfeuchtigkeit;nord;64.0;2
2021-09-30T20:52:04;innentemperatur;kueche;21.6;1
2021-09-30T20:52:04;innenfeuchtigkeit;kueche;54.0;2
2021-09-30T20:52:15;speicher;mitte;55.8;1
2021-09-30T20:52:16;zirkulation;eg;38.1;1
2021-09-30T20:52:17;heizung;vl;21.8;1
2021-09-30T20:52:18;zirkulation;kueche;39.8;1
2021-09-30T20:52:19;heizung;rl;19.9;1
2021-09-30T20:52:20;speicher;unten;26.9;1
2021-09-30T20:52:21;speicher;oben;55.9;1
2021-09-30T20:52:22;heizung;ladung-rl;19.9;1
2021-09-30T20:52:23;zirkulation;og;40.0;1
2021-09-30T20:52:24;kollektor;vl;35.8;1
2021-09-30T20:52:25;zirkulation;warmwasser;40.1;1
2021-09-30T20:52:43;innentemperatur;heizraum;22.15;1
2021-09-30T20:52:43;innenfeuchtigkeit;heizraum;35.59;2
2021-09-30T20:52:43;co2konzentration;heizraum;520.0;3
2021-09-30T20:52:50;innentemperatur;heizraum2;22.22;1
2021-09-30T20:52:50;innenfeuchtigkeit;heizraum2;39.34;2
2021-09-30T20:52:50;luftqualitaet;heizraum;98.0;4
2021-09-30T20:52:50;luftdruck;heizraum;1023.6;5
2021-09-30T20:53:29;gaszaehler;heizraum;1496.0;6
2021-09-30T20:54:04;aussentemperatur;nord;11.7;1
2021-09-30T20:54:04;aussenfeuchtigkeit;nord;64.0;2
2021-09-30T20:54:04;innentemperatur;kueche;21.6;1
2021-09-30T20:54:04;innenfeuchtigkeit;kueche;54.0;2
2021-09-30T20:54:14;speicher;mitte;55.8;1
2021-09-30T20:54:15;zirkulation;eg;38.0;1
2021-09-30T20:54:16;heizung;vl;21.8;1
2021-09-30T20:54:17;zirkulation;kueche;38.8;1
2021-09-30T20:54:18;heizung;rl;19.9;1
2021-09-30T20:54:20;speicher;unten;27.0;1
2021-09-30T20:54:21;speicher;oben;55.8;1
2021-09-30T20:54:22;heizung;ladung-rl;19.9;1
2021-09-30T20:54:23;zirkulation;og;38.9;1
2021-09-30T20:54:24;kollektor;vl;36.2;1
2021-09-30T20:54:25;zirkulation;warmwasser;43.2;1
2021-09-30T20:54:42;innentemperatur;heizraum;22.24;1
2021-09-30T20:54:42;innenfeuchtigkeit;heizraum;35.53;2
2021-09-30T20:54:42;co2konzentration;heizraum;514.0;3
2021-09-30T20:54:50;innentemperatur;heizraum2;22.17;1
2021-09-30T20:54:50;innenfeuchtigkeit;heizraum2;39.37;2
2021-09-30T20:54:50;luftqualitaet;heizraum;93.0;4
2021-09-30T20:54:50;luftdruck;heizraum;1023.6;5
2021-09-30T20:55:29;gaszaehler;heizraum;1496.0;6
2021-09-30T20:55:38;gauge;random;65.42;1
2021-09-30T20:55:44;gauge;random;68.56;1
2021-09-30T20:55:50;gauge;random;66.98;1
2021-09-30T20:55:52;gauge;random;66.6;1
2021-09-30T20:55:54;gauge;random;66.38;1
2021-09-30T20:56:05;aussentemperatur;nord;11.7;1
2021-09-30T20:56:05;aussenfeuchtigkeit;nord;64.0;2
2021-09-30T20:56:05;innentemperatur;kueche;21.5;1
2021-09-30T20:56:05;innenfeuchtigkeit;kueche;54.0;2
2021-09-30T20:56:15;speicher;mitte;55.8;1
2021-09-30T20:56:16;zirkulation;eg;37.1;1
2021-09-30T20:56:17;heizung;vl;21.8;1
2021-09-30T20:56:18;zirkulation;kueche;38.0;1
2021-09-30T20:56:31;gauge;random;45.6;1
2021-09-30T20:56:19;heizung;rl;19.9;1
2021-09-30T20:56:20;speicher;unten;27.0;1
2021-09-30T20:56:21;speicher;oben;56.2;1
2021-09-30T20:56:22;heizung;ladung-rl;19.9;1
2021-09-30T20:56:23;zirkulation;og;38.2;1
2021-09-30T20:56:25;kollektor;vl;36.2;1
2021-09-30T20:56:37;gauge;random;43.69;1
2021-09-30T20:56:26;zirkulation;warmwasser;48.8;1
2021-09-30T20:56:39;gauge;random;43.86;1
2021-09-30T20:56:43;innentemperatur;heizraum;22.21;1
2021-09-30T20:56:43;innenfeuchtigkeit;heizraum;35.53;2
2021-09-30T20:56:45;gauge;random;42.49;1
2021-09-30T20:56:43;co2konzentration;heizraum;517.0;3
2021-09-30T20:56:47;gauge;random;42.86;1
2021-09-30T20:56:48;gauge;random;43.2;1
2021-09-30T20:56:50;innentemperatur;heizraum2;22.17;1
2021-09-30T20:56:51;gauge;random;42.76;1
2021-09-30T20:56:50;innenfeuchtigkeit;heizraum2;39.41;2
2021-09-30T20:56:50;luftqualitaet;heizraum;95.0;4
2021-09-30T20:56:53;gauge;random;43.12;1
2021-09-30T20:56:50;luftdruck;heizraum;1023.58;5
2021-09-30T20:56:58;gauge;random;42.21;1
2021-09-30T20:57:00;gauge;random;41.8;1
2021-09-30T20:57:02;gauge;random;43.11;1
2021-09-30T20:57:06;gauge;random;46.24;1
2021-09-30T20:57:07;gauge;random;46.05;1
2021-09-30T20:57:12;gauge;random;48.41;1
2021-09-30T20:57:20;gauge;random;49.9;1
2021-09-30T20:57:22;gauge;random;57.12;1
2021-09-30T20:57:26;gauge;random;60.67;1
2021-09-30T20:57:28;gauge;random;63.65;1
2021-09-30T20:57:30;gauge;random;63.49;1
2021-09-30T20:57:30;gaszaehler;heizraum;1496.0;6
2021-09-30T20:57:34;gauge;random;69.78;1
2021-09-30T20:57:37;gauge;random;70.84;1
2021-09-30T20:57:40;gauge;random;74.58;1
2021-09-30T20:57:44;gauge;random;77.43;1
2021-09-30T20:57:49;gauge;random;80.27;1
2021-09-30T20:57:52;gauge;random;81.45;1
2021-09-30T20:57:54;gauge;random;81.69;1
2021-09-30T20:58:05;aussentemperatur;nord;11.7;1
2021-09-30T20:58:05;aussenfeuchtigkeit;nord;64.0;2
2021-09-30T20:58:05;innentemperatur;kueche;21.6;1
2021-09-30T20:58:05;innenfeuchtigkeit;kueche;54.0;2
2021-09-30T20:58:15;speicher;mitte;55.8;1
2021-09-30T20:58:16;zirkulation;eg;37.0;1
2021-09-30T20:58:17;heizung;vl;21.8;1
2021-09-30T20:58:18;zirkulation;kueche;37.9;1
2021-09-30T20:58:19;heizung;rl;19.9;1
2021-09-30T20:58:20;speicher;unten;27.0;1
2021-09-30T20:58:21;speicher;oben;56.2;1
2021-09-30T20:58:22;heizung;ladung-rl;19.8;1
2021-09-30T20:58:24;zirkulation;og;38.0;1
2021-09-30T20:58:25;kollektor;vl;35.8;1
2021-09-30T20:58:26;zirkulation;warmwasser;49.8;1
2021-09-30T20:58:43;innentemperatur;heizraum;22.22;1
2021-09-30T20:58:43;innenfeuchtigkeit;heizraum;35.59;2
2021-09-30T20:58:43;co2konzentration;heizraum;517.0;3
2021-09-30T20:58:51;innentemperatur;heizraum2;22.17;1
2021-09-30T20:58:51;innenfeuchtigkeit;heizraum2;39.41;2
2021-09-30T20:58:51;luftqualitaet;heizraum;94.0;4
2021-09-30T20:58:51;luftdruck;heizraum;1023.55;5
2021-09-30T20:58:58;gauge;random;20.88;1
2021-09-30T20:59:01;gauge;random;20.32;1
2021-09-30T20:59:03;gauge;random;21.38;1
2021-09-30T20:59:08;gauge;random;13.5;1
2021-09-30T20:59:10;gauge;random;14.33;1
2021-09-30T20:59:13;gauge;random;12.66;1
2021-09-30T20:59:31;gaszaehler;heizraum;967.0;6
2021-09-30T20:59:37;gauge;random;76.6;1
2021-09-30T20:59:39;gauge;random;76.84;1
2021-09-30T20:59:42;gauge;random;47.46;1
2021-09-30T20:59:45;gauge;random;67.68;1
2021-09-30T20:59:48;gauge;random;62.29;1
2021-09-30T20:59:52;gauge;random;53.85;1
2021-09-30T20:59:53;gauge;random;51.15;1
2021-09-30T20:59:56;gauge;random;47.64;1
2021-09-30T20:59:59;gauge;random;43.0;1
2021-09-30T21:00:05;aussentemperatur;nord;11.7;1
2021-09-30T21:00:05;aussenfeuchtigkeit;nord;64.0;2
2021-09-30T21:00:05;innentemperatur;kueche;21.5;1
2021-09-30T21:00:05;innenfeuchtigkeit;kueche;54.0;2
2021-09-30T21:00:09;gauge;random;52.15;1
2021-09-30T21:00:12;gauge;random;59.23;1
2021-09-30T21:00:14;gauge;random;61.35;1
2021-09-30T21:00:17;gauge;random;69.65;1
2021-09-30T21:00:18;gauge;random;71.26;1
2021-09-30T21:00:20;gauge;random;76.84;1
2021-09-30T21:00:23;gauge;random;81.9;1
2021-09-30T21:00:15;speicher;mitte;55.8;1
2021-09-30T21:00:26;gauge;random;85.25;1
2021-09-30T21:00:16;zirkulation;eg;35.9;1
2021-09-30T21:00:17;heizung;vl;21.8;1
2021-09-30T21:00:28;gauge;random;85.61;1
2021-09-30T21:00:18;zirkulation;kueche;36.9;1
2021-09-30T21:00:19;heizung;rl;19.9;1
2021-09-30T21:00:31;gauge;random;82.34;1
2021-09-30T21:00:20;speicher;unten;26.9;1
2021-09-30T21:00:21;speicher;oben;56.2;1
2021-09-30T21:00:22;heizung;ladung-rl;19.8;1
2021-09-30T21:00:34;gauge;random;65.28;1
2021-09-30T21:00:23;zirkulation;og;36.9;1
2021-09-30T21:00:24;kollektor;vl;36.2;1
2021-09-30T21:00:37;gauge;random;46.17;1
2021-09-30T21:00:25;zirkulation;warmwasser;49.1;1
2021-09-30T21:00:41;gauge;random;24.28;1
2021-09-30T21:00:43;innentemperatur;heizraum;22.22;1
2021-09-30T21:00:43;innenfeuchtigkeit;heizraum;35.61;2
2021-09-30T21:00:43;co2konzentration;heizraum;515.0;3
2021-09-30T21:00:50;innentemperatur;heizraum2;22.18;1
2021-09-30T21:00:50;innenfeuchtigkeit;heizraum2;39.46;2
2021-09-30T21:00:50;luftqualitaet;heizraum;95.0;4
2021-09-30T21:00:50;luftdruck;heizraum;1023.55;5
2021-09-30T21:01:00;gauge;random;18.44;1
2021-09-30T21:01:12;gauge;random;66.87;1
2021-09-30T21:01:14;gauge;random;63.48;1
2021-09-30T21:01:16;gauge;random;63.74;1
2021-09-30T21:01:19;gauge;random;57.19;1
2021-09-30T21:01:31;gaszaehler;heizraum;1496.0;6
2021-09-30T21:02:04;aussentemperatur;nord;11.7;1
2021-09-30T21:02:04;aussenfeuchtigkeit;nord;64.0;2
2021-09-30T21:02:04;innentemperatur;kueche;21.5;1
2021-09-30T21:02:04;innenfeuchtigkeit;kueche;54.0;2
2021-09-30T21:02:14;speicher;mitte;55.8;1
2021-09-30T21:02:15;zirkulation;eg;35.8;1
2021-09-30T21:02:16;heizung;vl;21.8;1
2021-09-30T21:02:17;zirkulation;kueche;36.9;1
2021-09-30T21:02:18;heizung;rl;19.9;1
2021-09-30T21:02:19;speicher;unten;27.0;1
2021-09-30T21:02:21;speicher;oben;56.1;1
2021-09-30T21:02:22;heizung;ladung-rl;19.8;1
2021-09-30T21:02:23;zirkulation;og;36.8;1
2021-09-30T21:02:24;kollektor;vl;36.1;1
2021-09-30T21:02:25;zirkulation;warmwasser;48.1;1
2021-09-30T21:02:42;innentemperatur;heizraum;22.21;1
2021-09-30T21:02:42;innenfeuchtigkeit;heizraum;35.56;2
2021-09-30T21:02:42;co2konzentration;heizraum;517.0;3
2021-09-30T21:02:50;innentemperatur;heizraum2;22.16;1
2021-09-30T21:02:50;innenfeuchtigkeit;heizraum2;39.45;2
2021-09-30T21:02:50;luftqualitaet;heizraum;95.0;4
2021-09-30T21:02:50;luftdruck;heizraum;1023.51;5
2021-09-30T21:04:04;aussentemperatur;nord;11.7;1
2021-09-30T21:04:04;aussenfeuchtigkeit;nord;64.0;2
2021-09-30T21:04:04;innentemperatur;kueche;21.5;1
2021-09-30T21:04:04;innenfeuchtigkeit;kueche;53.0;2
2021-09-30T21:04:14;speicher;mitte;55.8;1
2021-09-30T21:04:15;zirkulation;eg;34.8;1
2021-09-30T21:04:16;heizung;vl;21.8;1
2021-09-30T21:04:17;zirkulation;kueche;36.0;1
2021-09-30T21:04:19;heizung;rl;19.9;1
2021-09-30T21:04:20;speicher;unten;27.0;1
2021-09-30T21:04:21;speicher;oben;56.1;1
2021-09-30T21:04:22;heizung;ladung-rl;19.8;1
2021-09-30T21:04:23;zirkulation;og;35.8;1
2021-09-30T21:04:24;kollektor;vl;36.1;1
2021-09-30T21:04:25;zirkulation;warmwasser;47.1;1
2021-09-30T21:04:42;innentemperatur;heizraum;22.19;1
2021-09-30T21:04:42;innenfeuchtigkeit;heizraum;35.62;2
2021-09-30T21:04:42;co2konzentration;heizraum;519.0;3
2021-09-30T21:04:50;innentemperatur;heizraum2;22.16;1
2021-09-30T21:04:50;innenfeuchtigkeit;heizraum2;39.46;2
2021-09-30T21:04:50;luftqualitaet;heizraum;95.0;4
2021-09-30T21:04:50;luftdruck;heizraum;1023.47;5
2021-09-30T21:05:29;gaszaehler;heizraum;1496.0;6
2021-09-30T21:06:05;aussentemperatur;nord;11.7;1
2021-09-30T21:06:05;aussenfeuchtigkeit;nord;64.0;2
2021-09-30T21:06:05;innentemperatur;kueche;21.5;1
2021-09-30T21:06:05;innenfeuchtigkeit;kueche;53.0;2
2021-09-30T21:06:15;speicher;mitte;55.8;1
2021-09-30T21:06:16;zirkulation;eg;34.9;1
2021-09-30T21:06:17;heizung;vl;21.8;1
2021-09-30T21:06:18;zirkulation;kueche;36.0;1
2021-09-30T21:06:19;heizung;rl;19.9;1
2021-09-30T21:06:20;speicher;unten;27.1;1
2021-09-30T21:06:21;speicher;oben;55.8;1
2021-09-30T21:06:22;heizung;ladung-rl;19.8;1
2021-09-30T21:06:23;zirkulation;og;35.8;1
2021-09-30T21:06:24;kollektor;vl;36.1;1
2021-09-30T21:06:26;zirkulation;warmwasser;46.1;1
2021-09-30T21:06:44;innentemperatur;heizraum;22.19;1
2021-09-30T21:06:44;innenfeuchtigkeit;heizraum;35.54;2
2021-09-30T21:06:44;co2konzentration;heizraum;514.0;3
2021-09-30T21:06:51;innentemperatur;heizraum2;22.16;1
2021-09-30T21:06:51;innenfeuchtigkeit;heizraum2;39.47;2
2021-09-30T21:06:51;luftqualitaet;heizraum;97.0;4
2021-09-30T21:06:51;luftdruck;heizraum;1023.47;5
2021-09-30T21:08:05;aussentemperatur;nord;11.7;1
2021-09-30T21:08:05;aussenfeuchtigkeit;nord;64.0;2
2021-09-30T21:08:05;innentemperatur;kueche;21.5;1
2021-09-30T21:08:05;innenfeuchtigkeit;kueche;53.0;2
2021-09-30T21:08:15;speicher;mitte;55.8;1
2021-09-30T21:08:16;zirkulation;eg;33.9;1
2021-09-30T21:08:17;heizung;vl;21.8;1
2021-09-30T21:08:18;zirkulation;kueche;34.9;1
2021-09-30T21:08:19;heizung;rl;19.9;1
2021-09-30T21:08:21;speicher;unten;27.1;1
2021-09-30T21:08:22;speicher;oben;55.8;1
2021-09-30T21:08:23;heizung;ladung-rl;19.8;1
2021-09-30T21:08:24;zirkulation;og;35.2;1
2021-09-30T21:08:25;kollektor;vl;36.1;1
2021-09-30T21:08:26;zirkulation;warmwasser;45.2;1
2021-09-30T21:08:43;innentemperatur;heizraum;22.18;1
2021-09-30T21:08:43;innenfeuchtigkeit;heizraum;35.6;2
2021-09-30T21:08:43;co2konzentration;heizraum;514.0;3
2021-09-30T21:08:51;innentemperatur;heizraum2;22.15;1
2021-09-30T21:08:51;innenfeuchtigkeit;heizraum2;39.49;2
2021-09-30T21:08:51;luftqualitaet;heizraum;97.0;4
2021-09-30T21:08:51;luftdruck;heizraum;1023.48;5
2021-09-30T21:10:04;aussentemperatur;nord;11.7;1
2021-09-30T21:10:04;aussenfeuchtigkeit;nord;64.0;2
2021-09-30T21:10:04;innentemperatur;kueche;21.5;1
2021-09-30T21:10:04;innenfeuchtigkeit;kueche;53.0;2
2021-09-30T21:10:14;speicher;mitte;55.8;1
2021-09-30T21:10:15;zirkulation;eg;33.9;1
2021-09-30T21:10:17;heizung;vl;21.2;1
2021-09-30T21:10:18;zirkulation;kueche;35.0;1
2021-09-30T21:10:19;heizung;rl;19.8;1
2021-09-30T21:10:20;speicher;unten;27.2;1
2021-09-30T21:10:21;speicher;oben;56.2;1
2021-09-30T21:10:22;heizung;ladung-rl;19.8;1
2021-09-30T21:10:23;zirkulation;og;34.0;1
2021-09-30T21:10:24;kollektor;vl;36.0;1
2021-09-30T21:10:25;zirkulation;warmwasser;43.8;1
2021-09-30T21:10:42;innentemperatur;heizraum;22.21;1
2021-09-30T21:10:42;innenfeuchtigkeit;heizraum;35.6;2
2021-09-30T21:10:42;co2konzentration;heizraum;515.0;3
2021-09-30T21:10:50;innentemperatur;heizraum2;22.15;1
2021-09-30T21:10:50;innenfeuchtigkeit;heizraum2;39.52;2
2021-09-30T21:10:50;luftqualitaet;heizraum;97.0;4
2021-09-30T21:10:50;luftdruck;heizraum;1023.47;5
2021-09-30T21:12:04;aussentemperatur;nord;11.7;1
2021-09-30T21:12:04;aussenfeuchtigkeit;nord;64.0;2
2021-09-30T21:12:04;innentemperatur;kueche;21.5;1
2021-09-30T21:12:04;innenfeuchtigkeit;kueche;53.0;2
2021-09-30T21:12:14;speicher;mitte;55.8;1
2021-09-30T21:12:15;zirkulation;eg;33.0;1
2021-09-30T21:12:16;heizung;vl;21.2;1
2021-09-30T21:12:17;zirkulation;kueche;34.0;1
2021-09-30T21:12:18;heizung;rl;19.8;1
2021-09-30T21:12:19;speicher;unten;27.2;1
2021-09-30T21:12:21;speicher;oben;56.2;1
2021-09-30T21:12:22;heizung;ladung-rl;19.8;1
2021-09-30T21:12:23;zirkulation;og;33.8;1
2021-09-30T21:12:24;kollektor;vl;35.9;1
2021-09-30T21:12:25;zirkulation;warmwasser;42.9;1
2021-09-30T21:12:42;innentemperatur;heizraum;22.18;1
2021-09-30T21:12:42;innenfeuchtigkeit;heizraum;35.6;2
2021-09-30T21:12:42;co2konzentration;heizraum;514.0;3
2021-09-30T21:12:49;innentemperatur;heizraum2;22.15;1
2021-09-30T21:12:49;innenfeuchtigkeit;heizraum2;39.5;2
2021-09-30T21:12:49;luftqualitaet;heizraum;96.0;4
2021-09-30T21:12:49;luftdruck;heizraum;1023.45;5
2021-09-30T21:14:05;aussentemperatur;nord;11.7;1
2021-09-30T21:14:05;aussenfeuchtigkeit;nord;64.0;2
2021-09-30T21:14:05;innentemperatur;kueche;21.5;1
2021-09-30T21:14:05;innenfeuchtigkeit;kueche;53.0;2
2021-09-30T21:14:15;speicher;mitte;55.8;1
2021-09-30T21:14:16;zirkulation;eg;33.1;1
2021-09-30T21:14:17;heizung;vl;21.2;1
2021-09-30T21:14:18;zirkulation;kueche;34.0;1
2021-09-30T21:14:19;heizung;rl;19.8;1
2021-09-30T21:14:20;speicher;unten;27.8;1
2021-09-30T21:14:22;speicher;oben;56.2;1
2021-09-30T21:14:23;heizung;ladung-rl;19.8;1
2021-09-30T21:14:24;zirkulation;og;32.8;1
2021-09-30T21:14:25;kollektor;vl;36.0;1
2021-09-30T21:14:26;zirkulation;warmwasser;42.8;1
